0.290000  22.3971775625  1.167997
0.320000  -1.12550497826  0.263843
0.350000  -9.94498468585  0.243527
0.380000  -12.2672021566  0.236962
0.410000  -11.9541130582  0.235453
0.440000  -10.8130543859  0.240000
0.470000  -9.71638665941  0.222650
0.500000  -8.91007639551  0.222227
0.530000  -8.08521277422  0.212173
0.560000  -7.31251558172  0.220379
0.590000  -6.8496781706  0.208629
0.620000  -6.83205878942  0.221303
0.650000  -6.42311049864  0.206300
0.680000  -5.57460271928  0.216102
0.710000  -4.68508465715  0.203357
0.740000  -3.74753164484  0.207388
0.770000  -2.92159798941  0.205715
0.800000  -2.04273929138  0.201117
0.830000  -1.33121346785  0.185131
0.860000  -0.611255903152  0.176281
0.890000  -0.159023289011  0.161947
0.920000  0.389209181968  0.165894
0.950000  0.704215530277  0.175717
0.980000  0.879023814817  0.179418
1.010000  0.971259230428  0.167222
1.040000  1.13859760549  0.174701
1.070000  0.992770402047  0.172817
1.100000  0.792632300936  0.168149
1.130000  0.514457439082  0.155362
1.160000  0.441428353532  0.152165
1.190000  0.0687256772546  0.154727
1.220000  -0.0104663762356  0.150485
1.250000  0.0494012913758  0.148102
1.280000  0.0376938127536  0.170076
1.310000  0.101519371274  0.143360
1.340000  0.0499541022921  0.140473
1.370000  -0.00885710538198  0.149263
1.400000  -0.0584228948387  0.148506
1.430000  -0.00553080219447  0.154301
1.460000  -0.0972406840531  0.157325
1.490000  0.00909479679533  0.144857
1.520000  -0.135322365593  0.137796
1.550000  0.00170389745697  0.154318
1.580000  -0.0188238930313  0.153517
1.610000  0.0931895785055  0.151621
1.640000  0.0152217327752  0.149722
1.670000  0.0750893780767  0.147251
1.700000  -0.00277903240147  0.150009
