0.320000  11.1677020217  0.358379
0.350000  -4.22317768585  0.242975
0.380000  -8.5135281566  0.237210
0.410000  -8.31631905824  0.214235
0.440000  -7.31611138595  0.197946
0.470000  -6.74744765941  0.194020
0.500000  -6.79176439551  0.184180
0.530000  -6.69581977422  0.177618
0.560000  -6.77592758172  0.173840
0.590000  -6.7802511706  0.171729
0.620000  -6.72015278942  0.161502
0.650000  -6.34653349864  0.171342
0.680000  -5.77445371928  0.171811
0.710000  -5.08623965715  0.165165
0.740000  -4.45436964484  0.153482
0.770000  -3.66343598941  0.161470
0.800000  -3.07733429138  0.148571
0.830000  -2.40026946785  0.158548
0.860000  -1.80802090315  0.142832
0.890000  -1.51852428901  0.143033
0.920000  -1.12212781803  0.138390
0.950000  -0.790194469723  0.133308
0.980000  -0.502093185183  0.128168
1.010000  -0.211460769572  0.134387
1.040000  -0.192104394506  0.119381
1.070000  -0.0735475979532  0.121818
1.100000  -0.169185699064  0.111093
1.130000  -0.354586560918  0.114775
1.160000  -0.360656646468  0.116717
1.190000  -0.420542322745  0.111487
1.220000  -0.393893376236  0.108739
1.250000  -0.311632708624  0.112386
1.280000  -0.243458187246  0.118026
1.310000  -0.130881628726  0.110119
1.340000  -0.130288897708  0.113887
1.370000  -0.211884105382  0.123747
1.400000  -0.133802894839  0.111467
1.430000  -0.151329802194  0.117257
1.460000  0.0752653159469  0.111851
1.490000  0.0343127967953  0.118241
1.520000  0.00820763440657  0.118878
1.550000  -0.053664102543  0.111328
1.580000  -0.0995188930313  0.116211
1.610000  -0.0613874214945  0.118431
1.640000  0.0701287327752  0.111906
1.670000  0.0871953780767  0.123062
1.700000  0.0767709675985  0.121946
