3.273043e-01  26.3740377656  0.000000e+00
3.376250e-01  20.018592454  1.553172e-01
3.479457e-01  15.48505121  1.412265e-01
3.582664e-01  12.2709756593  1.403919e-01
3.685871e-01  10.0353571723  1.398521e-01
3.789077e-01  8.24347316952  1.333664e-01
3.892284e-01  6.85929597514  1.487294e-01
3.995491e-01  5.62496647654  1.534963e-01
4.098698e-01  4.48773149344  1.514941e-01
4.201905e-01  3.41383390546  1.449804e-01
4.305111e-01  2.32126279586  1.525906e-01
4.408318e-01  1.23978951097  1.609585e-01
4.511525e-01  0.171421371713  1.589965e-01
4.614732e-01  -0.841702465117  1.653143e-01
4.717939e-01  -1.75165141399  1.614767e-01
4.821145e-01  -2.44824379865  1.599491e-01
4.924352e-01  -2.88438184587  1.568038e-01
5.027559e-01  -3.14958763991  1.581844e-01
5.130766e-01  -3.23892819839  1.557580e-01
5.233973e-01  -3.31404609488  1.568806e-01
5.337179e-01  -3.31259000058  1.612779e-01
5.440386e-01  -3.32766037084  1.580025e-01
5.543593e-01  -3.32028499951  1.634522e-01
5.646800e-01  -3.3231647368  1.580595e-01
5.750007e-01  -3.27050419057  1.608905e-01
5.853213e-01  -3.17340234851  1.609778e-01
5.956420e-01  -3.06651876028  1.586141e-01
6.059627e-01  -2.90899869879  1.589869e-01
6.162834e-01  -2.68730935027  1.588965e-01
6.266041e-01  -2.4280705325  1.588611e-01
6.369247e-01  -2.15399534042  1.587190e-01
6.472454e-01  -1.80866670476  1.628594e-01
6.575661e-01  -1.47927219113  1.592468e-01
6.678868e-01  -1.15498055565  1.602944e-01
6.782075e-01  -0.841152451924  1.611501e-01
6.885281e-01  -0.54687107265  1.604620e-01
6.988488e-01  -0.302039007332  1.604912e-01
7.091695e-01  -0.0740327153192  1.600015e-01
7.194902e-01  0.0595206246317  1.591607e-01
7.298109e-01  0.151912431314  1.594578e-01
7.401316e-01  0.296812799854  1.592631e-01
7.504522e-01  0.302349881182  1.586596e-01
7.607729e-01  0.293382735185  1.595755e-01
7.710936e-01  0.286027202795  1.581827e-01
7.814143e-01  0.237868769645  1.604255e-01
7.917350e-01  0.209241918112  1.674202e-01
8.020556e-01  0.140359530082  1.632677e-01
8.123763e-01  0.0506455407069  1.570181e-01
8.226970e-01  -0.0108889362487  1.580157e-01
8.330177e-01  -0.0660529436438  1.580151e-01
8.433384e-01  -0.16596629853  1.579739e-01
8.536590e-01  -0.225580164448  1.582833e-01
8.639797e-01  -0.291524568862  1.567223e-01
8.743004e-01  -0.396292051701  1.562691e-01
8.846211e-01  -0.45488517192  1.566861e-01
8.949418e-01  -0.526977095406  1.574730e-01
9.052624e-01  -0.598902142339  1.576584e-01
9.155831e-01  -0.62663345365  1.570458e-01
9.259038e-01  -0.639426437023  1.572667e-01
9.362245e-01  -0.668896422941  1.563919e-01
9.465452e-01  -0.646879224385  1.600628e-01
9.568658e-01  -0.600881660084  1.573034e-01
9.671865e-01  -0.572579352185  1.580871e-01
9.775072e-01  -0.560729990111  1.596853e-01
9.878279e-01  -0.503411118406  1.604275e-01
9.981486e-01  -0.431430669996  1.575760e-01
