0.320000  20.4640320217  0.469032
0.350000  7.77289231415  0.356697
0.380000  2.5825178434  0.289374
0.410000  0.925377941765  0.283437
0.440000  -0.501124385945  0.258631
0.470000  -1.91975665941  0.247047
0.500000  -3.34677739551  0.243285
0.530000  -4.01977477422  0.234156
0.560000  -4.02808758172  0.237363
0.590000  -3.8756581706  0.235829
0.620000  -3.68343278942  0.211056
0.650000  -3.31755149864  0.210114
0.680000  -2.98390871928  0.190683
0.710000  -2.31928865715  0.199232
0.740000  -2.00420564484  0.176744
0.770000  -1.45412798941  0.179628
0.800000  -0.935769291376  0.162004
0.830000  -0.68550946785  0.154483
0.860000  -0.345149903152  0.138460
0.890000  -0.262158289011  0.147515
0.920000  -0.284585818032  0.129716
0.950000  -0.305696469723  0.130650
0.980000  -0.382552185183  0.133415
1.010000  -0.536542769572  0.117330
1.040000  -0.634759394506  0.120029
1.070000  -0.655042597953  0.118188
1.100000  -0.482533699064  0.108848
1.130000  -0.399756560918  0.120628
1.160000  -0.308160646468  0.107173
1.190000  -0.273665322745  0.114565
1.220000  -0.344694376236  0.089038
1.250000  -0.259006708624  0.093378
1.280000  -0.210374187246  0.107624
1.310000  -0.299524628726  0.099268
1.340000  -0.348068897708  0.110506
1.370000  -0.222356105382  0.103682
1.400000  -0.246885894839  0.105806
1.430000  -0.0600058021945  0.110466
1.460000  -0.123074684053  0.121654
1.490000  -0.157081203205  0.110995
1.520000  -0.124438365593  0.109939
1.550000  -0.108559102543  0.118734
1.580000  0.0660091069687  0.103386
1.610000  -0.123733421494  0.114780
1.640000  -0.0486092672248  0.112889
1.670000  0.0814093780767  0.121200
1.700000  0.285923967599  0.118306
